,Rank,isValid,Domain_reg_len,is@,isRedirect,haveDash,SubDomain,LongURL,TinyURL,Label
53733,1,0,1,0,0,0,1,1,0,1
53734,0,1,0,0,0,0,0,0,0,0
53735,0,1,0,0,0,0,0,0,0,0
53736,0,1,0,0,0,0,0,0,0,0
53737,0,1,0,0,0,0,0,0,0,0
53738,0,1,0,0,0,0,0,1,0,0
53739,0,1,0,0,0,0,0,0,0,0
53740,0,1,0,0,0,0,0,0,0,0
53741,1,1,0,0,0,0,1,1,0,1
53742,0,0,1,0,0,0,1,0,0,0
53743,0,1,0,0,0,0,0,0,0,0
53744,1,0,1,0,0,1,1,1,0,1
53745,1,0,1,0,0,0,0,0,0,1
53746,0,1,0,0,0,0,0,0,0,0
53747,1,0,1,0,0,0,0,0,0,1
53748,1,0,1,0,0,0,0,1,0,1
53749,1,1,0,0,0,1,0,0,0,0
53750,0,1,0,0,0,0,0,0,0,0
53751,1,1,0,0,0,1,1,0,0,0
53752,1,1,0,0,0,0,1,1,0,1
53753,1,1,0,0,0,0,0,1,0,1
53754,1,0,1,0,0,0,0,1,0,1
53755,1,0,1,0,0,0,1,1,0,1
53756,1,1,0,0,0,1,1,1,0,1
53757,1,0,1,0,0,1,1,1,0,1
53758,1,0,1,0,0,0,1,1,0,1
53759,0,0,1,0,0,0,1,0,0,0
53760,0,1,0,0,0,0,0,0,0,0
53761,1,1,0,0,0,0,0,0,0,0
53762,0,1,0,0,0,0,1,0,0,0
53763,1,1,0,0,0,0,1,0,0,1
53764,1,1,0,0,0,0,0,1,0,1
53765,0,1,0,0,0,0,0,0,0,0
53766,1,1,0,0,0,0,1,1,0,1
53767,0,1,0,0,0,1,1,1,0,1
53768,1,1,0,0,0,0,0,0,0,1
53769,1,0,1,0,0,0,0,0,0,0
53770,1,1,0,0,0,0,1,1,0,1
53771,1,1,0,0,0,0,1,1,1,1
53772,0,1,0,0,0,1,1,1,0,1
53773,1,1,0,0,0,0,0,1,1,1
53774,1,1,0,0,0,0,0,1,1,1
53775,1,1,0,0,0,1,1,1,0,1
53776,1,1,0,0,0,0,0,1,0,1
53777,1,1,0,0,0,0,1,1,0,1
53778,1,1,0,0,0,0,0,0,0,0
53779,1,1,0,0,0,0,0,0,0,0
53780,1,0,1,0,0,0,1,1,0,1
53781,1,1,0,0,0,1,0,0,0,0
53782,0,1,0,0,0,0,1,0,0,0
53783,1,0,1,0,0,0,0,0,0,0
53784,0,1,0,0,0,0,0,0,0,0
53785,0,1,0,0,0,0,1,0,0,0
53786,1,0,1,0,0,1,1,1,1,1
53787,0,1,0,0,0,0,0,0,0,0
53788,0,1,0,0,0,0,1,0,0,0
53789,1,1,0,0,0,0,0,0,0,0
53790,0,1,0,0,0,0,0,0,0,0
53791,1,0,1,0,0,0,1,1,0,1
53792,0,0,1,0,0,0,1,0,0,0
53793,1,0,1,0,0,0,0,0,0,1
53794,0,0,1,0,0,0,1,0,0,0
53795,1,1,0,0,0,0,0,1,0,1
53796,1,1,0,0,0,0,0,0,0,1
53797,0,1,0,0,0,1,1,1,0,1
53798,1,0,1,0,0,0,1,0,0,0
53799,0,1,0,0,0,0,0,1,0,0
53800,1,1,0,0,0,0,1,0,0,0
53801,1,0,1,0,0,0,1,1,0,1
53802,0,0,1,0,0,0,1,0,0,0
53803,1,1,0,0,0,0,0,0,0,0
53804,1,0,1,0,0,0,1,1,0,1
53805,1,0,1,0,0,1,1,0,0,1
53806,0,0,1,0,0,0,0,0,0,0
53807,1,0,1,0,0,0,1,0,0,1
53808,1,1,0,0,0,0,0,1,0,0
53809,1,1,0,0,0,0,1,1,0,1
53810,0,0,1,0,0,0,1,0,0,0
53811,1,0,1,0,0,1,1,1,0,1
53812,0,1,0,0,0,0,1,1,1,0
53813,1,1,0,0,0,0,1,1,0,1
53814,1,1,0,0,0,0,1,1,0,1
53815,1,0,1,0,0,1,1,1,0,1
53816,1,1,0,0,0,0,1,1,0,1
53817,0,0,1,0,0,1,0,0,0,0
53818,0,1,0,0,0,0,0,0,0,0
53819,1,0,1,0,0,0,1,1,0,1
53820,1,0,1,0,0,0,0,1,0,1
53821,1,0,1,0,0,0,1,1,0,1
53822,1,0,1,0,0,1,1,1,0,1
53823,1,1,0,0,0,0,0,1,0,0
53824,1,0,1,0,0,0,0,0,0,0
53825,1,1,0,0,0,0,0,0,0,0
53826,1,1,0,0,0,0,1,1,0,1
53827,1,0,1,0,0,0,0,1,0,1
53828,1,1,0,0,0,0,1,1,0,1
53829,0,1,0,0,0,1,1,1,0,1
53830,1,1,0,0,0,0,1,1,0,1
53831,0,1,0,0,0,1,1,1,0,0
53832,0,1,0,0,0,0,1,0,0,0
53833,1,1,0,0,0,0,0,1,0,0
53834,0,0,1,0,0,0,1,1,0,0
53835,0,0,1,0,0,0,1,0,0,0
53836,1,0,1,0,0,0,0,1,0,1
53837,1,0,1,0,0,0,0,0,0,0
53838,1,1,0,0,0,0,0,0,0,0
53839,1,1,0,0,0,0,0,1,0,1
53840,1,0,1,0,0,0,1,0,0,1
53841,1,1,0,0,0,0,1,0,0,0
53842,1,1,0,0,0,0,0,0,0,1
53843,1,0,1,0,0,1,1,1,0,1
53844,0,1,0,0,0,0,1,0,0,0
53845,1,0,1,0,0,0,1,1,0,1
53846,1,0,1,0,0,0,1,1,0,1
53847,1,0,1,0,0,0,1,0,0,1
53848,1,0,1,0,0,0,0,0,0,1
53849,1,1,0,0,0,0,0,0,0,0
53850,1,1,0,0,0,1,0,0,0,0
53851,1,1,0,0,0,0,1,0,0,0
53852,1,1,0,0,0,0,1,0,0,0
53853,1,0,1,0,0,0,0,0,0,0
53854,1,1,0,0,0,0,1,1,0,0
53855,0,1,0,0,0,0,0,0,1,1
53856,1,1,0,0,0,0,0,0,0,0
53857,1,0,1,0,0,0,1,1,0,1
53858,1,0,1,0,0,0,0,0,0,1
53859,1,0,1,0,0,0,1,0,0,0
53860,1,1,0,0,0,0,0,0,0,0
53861,1,1,0,0,0,0,0,0,0,0
53862,0,0,1,0,0,0,0,1,0,0
53863,1,0,1,0,0,1,1,1,0,1
53864,0,1,0,0,0,0,0,0,0,0
53865,1,1,0,0,0,0,0,0,0,0
53866,1,0,1,0,0,0,0,0,0,0
53867,0,1,0,0,0,0,0,0,0,0
53868,1,0,1,0,0,0,1,0,0,1
53869,0,1,0,0,0,0,0,0,0,0
53870,1,0,1,0,0,1,1,1,0,1
53871,1,1,0,0,0,0,1,1,0,1
53872,1,1,0,0,0,0,0,0,1,1
53873,1,1,0,0,0,0,1,1,0,1
53874,0,1,0,0,0,0,1,0,0,0
53875,0,1,0,0,0,0,1,0,0,1
53876,1,1,0,0,0,1,0,0,0,1
53877,1,1,0,0,0,0,0,0,0,1
53878,0,1,0,0,0,0,1,1,0,0
53879,1,0,1,0,0,0,1,1,0,1
53880,1,0,1,0,0,0,1,1,0,1
53881,1,1,0,0,0,0,1,1,0,1
53882,0,1,0,0,0,0,0,0,0,0
53883,1,0,1,0,0,0,1,0,0,0
53884,1,1,0,0,0,0,0,0,0,0
53885,0,1,0,0,0,0,0,0,0,0
53886,1,1,0,0,0,0,1,0,0,0
53887,0,1,0,0,0,0,1,1,0,0
53888,0,1,0,0,0,0,0,0,0,0
53889,0,0,1,0,0,0,1,0,0,1
53890,1,1,0,0,0,0,0,0,0,0
53891,1,1,0,0,0,0,1,1,0,1
53892,1,0,1,0,0,0,0,1,0,1
53893,1,0,1,0,0,1,1,1,0,1
53894,1,0,1,0,0,1,1,1,0,1
53895,1,0,1,0,0,0,1,1,0,1
53896,1,1,0,0,0,0,1,0,0,0
53897,1,1,0,0,0,0,0,0,0,0
53898,1,0,1,0,0,0,1,0,0,0
53899,1,0,1,0,0,0,1,1,0,1
53900,1,1,0,0,0,0,0,1,0,1
53901,1,0,1,0,0,0,0,1,0,1
53902,1,0,1,0,0,1,0,0,0,1
53903,1,1,0,0,0,0,0,1,0,1
53904,1,0,1,0,0,0,0,1,0,1
53905,0,0,1,0,0,0,0,0,0,1
53906,1,1,0,0,0,1,1,1,0,1
53907,0,1,0,0,0,0,0,0,1,0
53908,1,1,0,0,0,0,0,0,0,0
53909,1,1,0,0,0,0,0,0,0,0
53910,1,0,1,0,0,0,0,1,0,1
53911,0,1,0,0,0,0,0,0,0,0
53912,1,1,0,0,0,0,1,1,0,1
53913,0,1,0,0,0,0,1,1,0,1
53914,1,0,1,0,0,1,1,1,0,1
53915,1,0,1,0,0,0,0,1,0,1
53916,1,0,1,0,0,0,1,1,0,1
53917,1,1,0,0,0,0,0,0,0,1
53918,1,1,0,0,0,0,0,0,0,0
53919,0,0,1,0,0,0,0,1,0,0
53920,1,0,1,0,0,1,1,1,1,1
53921,1,1,0,0,0,0,0,0,1,1
53922,1,1,0,0,0,0,0,0,1,0
53923,1,1,0,0,1,0,1,1,0,1
53924,0,1,0,0,0,0,0,0,0,0
53925,1,0,1,0,0,0,0,0,1,1
53926,1,0,1,0,0,0,1,1,0,1
53927,0,0,1,0,0,1,1,1,0,0
53928,1,1,0,0,0,0,1,0,0,0
53929,1,1,0,0,0,0,1,0,1,0
53930,0,1,0,0,0,0,1,0,0,0
53931,1,1,0,0,0,0,0,1,0,0
53932,1,0,1,0,0,1,1,1,0,1
53933,0,0,1,0,0,0,0,0,0,0
53934,1,0,1,0,0,0,1,0,0,0
53935,1,1,0,0,0,0,0,0,0,1
53936,1,1,0,0,0,0,0,0,0,0
53937,0,1,0,0,0,0,1,0,0,1
53938,1,1,0,0,0,0,0,0,0,0
53939,1,1,0,0,0,0,1,0,0,1
53940,1,0,1,0,0,0,1,0,0,1
53941,1,0,1,0,0,0,0,0,0,1
53942,1,0,1,0,0,1,1,1,0,1
53943,1,1,0,0,0,1,0,0,0,0
53944,1,1,0,0,0,0,1,1,0,0
53945,1,1,0,0,0,0,0,0,0,0
53946,1,1,0,0,0,0,1,0,0,0
53947,1,1,0,0,0,0,0,0,0,1
53948,1,0,1,0,0,0,1,0,0,1
53949,1,1,0,0,0,0,0,0,0,0
53950,1,0,1,0,0,0,0,1,0,1
53951,0,1,0,0,0,0,1,0,0,0
53952,1,0,1,0,0,0,0,1,0,1
53953,1,0,1,0,0,0,0,1,1,1
53954,1,1,0,0,0,0,0,0,0,0
53955,1,0,1,0,0,1,1,1,0,1
53956,1,0,1,0,0,0,0,0,0,0
53957,0,1,0,0,0,0,1,0,0,0
53958,0,0,1,0,0,0,0,0,0,0
53959,0,1,0,0,0,0,1,0,1,0
53960,1,1,0,0,0,0,1,1,0,1
53961,0,0,1,0,0,0,0,0,0,0
53962,1,1,0,0,0,0,1,1,0,1
53963,0,1,0,0,0,0,0,0,0,0
53964,1,1,0,0,0,0,1,1,0,1
53965,1,1,0,0,0,0,0,0,1,0
53966,1,1,0,0,0,0,1,0,0,1
53967,0,0,1,0,0,0,1,0,0,0
53968,0,0,1,0,0,0,1,0,0,0
53969,1,0,1,0,0,0,0,0,0,0
53970,1,0,1,0,0,0,1,1,0,1
53971,1,1,0,0,0,0,1,0,0,0
53972,1,0,1,0,0,0,1,0,0,1
53973,1,1,0,0,0,0,1,1,0,1
53974,1,0,1,0,0,0,0,0,0,1
53975,0,1,0,0,0,0,0,0,0,0
53976,1,1,0,0,0,0,0,0,0,0
53977,1,0,1,0,0,0,1,1,0,1
53978,1,0,1,0,0,0,1,0,0,1
53979,1,1,0,0,0,0,0,0,0,0
53980,0,1,0,0,0,0,1,1,0,0
53981,0,1,0,0,0,1,1,1,0,1
53982,1,0,1,0,0,1,0,1,0,1
53983,1,1,0,0,0,0,1,0,0,0
53984,0,1,0,0,0,0,0,0,0,0
53985,1,0,1,0,0,1,1,1,0,1
53986,1,0,1,0,0,0,1,1,0,1
53987,0,1,0,0,0,0,1,1,0,1
53988,1,0,1,0,0,0,1,1,0,1
53989,1,0,1,0,0,0,1,1,0,1
53990,1,1,0,0,0,0,0,0,0,0
53991,1,0,1,0,0,0,0,1,1,1
53992,1,1,0,0,0,0,0,0,0,1
53993,1,1,0,0,0,0,1,1,0,1
53994,0,1,0,0,0,0,1,0,0,0
53995,1,1,0,0,0,0,1,0,0,0
53996,1,0,1,0,0,0,1,1,0,1
53997,1,1,0,0,0,0,0,1,0,0
53998,0,1,0,0,0,0,0,0,0,0
53999,0,1,0,0,0,0,0,0,0,0
54000,1,0,1,0,0,1,1,1,0,1
54001,0,1,0,0,0,1,0,0,1,1
54002,1,0,1,0,0,1,1,0,0,1
54003,1,0,1,0,0,0,1,0,0,1
54004,0,1,0,0,0,0,1,0,0,1
54005,1,0,1,0,0,1,1,1,1,1
54006,1,1,0,0,0,0,1,0,0,0
54007,0,1,0,0,0,0,1,0,1,0
54008,0,1,0,0,0,0,1,1,0,0
54009,1,1,0,0,0,0,0,0,0,1
54010,1,1,0,0,0,0,1,1,0,1
54011,0,1,0,0,0,0,1,0,0,0
54012,1,1,0,0,0,1,1,1,0,1
54013,1,1,1,0,0,0,0,0,0,1
54014,1,0,1,0,0,0,0,0,0,1
54015,1,0,1,0,0,1,1,1,0,1
54016,1,0,1,0,0,0,1,0,0,0
54017,0,1,0,0,0,0,1,0,0,0
54018,0,1,0,0,0,0,1,1,0,0
54019,0,1,0,0,0,0,1,0,0,0
54020,0,0,1,0,0,0,1,1,0,0
54021,1,0,1,0,0,1,0,0,0,1
54022,0,1,0,0,0,0,1,0,0,0
54023,1,1,0,0,0,0,0,0,0,0
54024,0,1,0,0,0,0,0,0,0,1
54025,0,1,0,0,0,0,0,0,0,0
54026,1,1,0,0,0,0,0,0,0,0
54027,1,0,1,0,0,0,1,1,0,1
54028,1,0,1,0,0,0,0,1,0,1
54029,1,1,0,0,0,0,0,1,0,1
54030,0,1,0,0,0,0,1,0,0,0
54031,1,1,0,0,0,0,1,0,0,1
54032,1,1,0,0,0,0,0,0,0,1
54033,1,0,1,0,0,0,1,0,0,0
54034,1,1,0,0,0,1,1,0,0,0
54035,1,0,1,0,0,1,1,1,0,1
54036,1,0,1,0,0,0,1,0,0,0
54037,1,1,0,0,0,0,0,0,0,0
54038,0,1,0,0,0,1,1,1,0,1
54039,1,0,1,0,0,0,1,1,0,1
54040,1,1,0,0,0,0,1,1,0,1
54041,1,1,0,0,0,0,0,0,0,0
54042,0,1,0,0,0,0,0,0,0,0
54043,1,0,1,0,0,1,1,0,0,0
54044,1,0,1,0,0,0,1,1,0,1
54045,0,1,0,0,0,0,1,0,0,0
54046,1,1,0,0,0,1,1,1,0,1
54047,1,1,0,0,0,0,1,0,0,0
54048,1,0,1,0,0,0,1,1,0,1
54049,1,1,0,0,0,0,0,0,0,0
54050,1,1,0,0,0,0,1,1,0,1
54051,1,1,0,0,0,0,1,0,0,0
54052,0,1,0,0,0,0,1,0,0,0
54053,1,1,0,0,1,0,0,0,0,1
54054,1,1,0,0,0,0,1,1,0,1
54055,0,1,0,0,0,0,0,0,0,0
54056,1,0,1,0,0,1,1,1,0,1
54057,0,1,0,0,0,0,0,0,0,0
54058,1,0,1,0,0,0,0,0,0,0
54059,1,1,0,0,0,0,0,1,1,0
54060,1,0,1,0,0,1,0,0,0,1
54061,1,1,0,0,0,0,1,1,0,1
54062,1,1,0,0,0,0,0,0,1,0
54063,1,1,0,0,0,0,1,1,0,1
54064,1,1,0,0,0,1,1,1,1,1
54065,1,0,1,0,0,0,1,1,0,1
54066,1,1,0,0,0,0,1,0,0,1
54067,1,0,1,0,0,1,1,1,0,1
54068,1,1,0,0,0,0,0,0,0,0
54069,1,0,1,0,0,0,1,1,0,1
54070,1,1,0,0,0,0,0,0,0,0
54071,0,1,0,0,0,0,1,0,1,0
54072,0,1,0,0,0,0,0,1,0,1
54073,0,0,1,0,0,0,1,0,1,1
54074,1,0,1,0,0,0,1,0,0,0
54075,1,0,1,0,0,1,1,1,0,1
54076,1,1,0,0,0,0,0,0,0,1
54077,1,1,0,0,0,0,0,0,0,0
54078,0,1,0,0,0,0,0,0,0,0
54079,0,1,0,0,0,0,0,0,0,0
54080,1,0,1,0,0,0,0,0,0,1
54081,0,1,0,0,0,0,1,0,0,0
54082,1,0,1,0,1,0,1,0,0,1
54083,0,1,0,0,0,1,1,1,0,1
54084,0,1,0,0,0,1,1,1,0,1
54085,1,0,1,0,0,0,1,1,0,1
54086,0,0,1,0,0,0,0,0,0,0
54087,1,1,0,0,0,0,0,1,0,1
54088,1,0,1,0,0,0,1,1,0,1
54089,0,0,1,0,0,1,1,0,0,1
54090,1,0,1,0,0,1,0,1,0,1
54091,0,0,1,0,0,0,1,0,0,0
54092,0,1,0,0,0,0,1,0,0,0
54093,0,1,0,0,0,1,1,1,0,1
54094,0,0,1,0,0,0,1,0,0,0
54095,1,1,0,0,0,0,1,0,0,0
54096,1,1,0,0,0,0,0,0,0,1
54097,1,1,0,0,0,0,0,1,0,1
54098,0,1,0,0,0,1,0,0,0,0
54099,1,0,1,0,0,0,1,0,0,1
54100,1,0,1,0,0,0,0,1,0,1
54101,1,1,0,0,0,0,1,1,1,1
54102,1,0,1,0,0,0,1,0,0,0
54103,1,0,1,0,0,0,0,0,0,1
54104,0,1,0,0,0,0,1,0,0,0
54105,0,1,0,0,0,0,0,0,0,0
54106,0,1,0,0,0,0,0,0,0,0
54107,1,0,1,0,0,1,1,0,0,1
54108,0,1,0,0,0,0,1,0,0,0
54109,1,0,1,0,0,1,0,1,0,1
54110,0,0,1,0,0,0,0,1,0,0
54111,1,0,1,0,0,0,1,0,0,1
54112,0,0,1,0,0,0,1,1,0,0
54113,1,1,0,0,0,0,1,1,0,1
54114,1,0,1,0,0,0,1,1,0,1
54115,1,1,0,0,0,0,1,0,0,0
54116,0,0,1,0,0,0,0,0,0,0
54117,1,0,1,0,0,0,1,1,0,1
54118,1,0,1,0,0,0,1,0,0,1
54119,1,1,0,0,0,0,0,1,0,1
54120,1,1,0,0,0,0,1,0,0,0
54121,0,1,0,0,0,0,0,0,0,1
54122,0,0,1,0,0,1,1,1,0,0
54123,0,1,0,0,0,0,0,1,0,0
54124,1,1,0,0,0,0,0,0,0,1
54125,0,0,1,0,0,0,1,0,0,0
54126,1,0,1,0,0,1,0,1,0,0
54127,1,1,0,0,0,0,0,0,0,0
54128,1,1,0,0,0,0,0,1,0,0
54129,1,0,1,0,0,0,1,0,0,0
54130,1,0,1,0,0,1,1,1,1,1
54131,1,0,1,0,0,0,0,0,0,0
54132,1,0,1,0,0,0,1,1,0,1
54133,1,0,1,0,0,0,1,1,0,1
54134,1,0,1,0,0,1,1,0,0,1
54135,1,1,0,0,0,0,1,0,0,1
54136,1,0,1,0,0,1,1,1,0,0
54137,0,1,0,0,0,0,0,1,0,1
54138,0,1,0,0,0,0,0,0,1,0
54139,1,1,0,0,0,0,1,1,0,1
54140,1,1,0,0,0,1,1,1,0,1
54141,1,0,1,0,0,0,1,0,0,1
54142,0,1,0,0,0,0,0,0,0,1
54143,1,0,1,0,0,0,1,0,0,0
54144,1,0,1,0,0,0,1,1,0,1
54145,1,1,0,0,0,0,0,0,0,0
54146,1,0,1,0,0,0,1,0,0,0
54147,1,0,1,0,0,0,1,1,0,1
54148,1,1,0,0,0,1,0,1,1,1
54149,1,0,1,0,0,0,1,1,0,1
54150,1,0,1,0,0,1,1,1,0,1
54151,1,0,1,0,0,0,0,1,0,0
54152,1,0,1,0,0,0,1,0,0,1
54153,0,1,0,0,0,0,1,0,0,0
54154,1,1,0,0,0,0,1,0,0,1
54155,1,1,0,0,0,0,0,0,0,1
54156,1,1,0,0,0,0,0,0,1,0
54157,1,1,0,0,0,0,0,0,0,1
54158,0,1,0,0,0,0,0,0,0,0
54159,1,0,1,0,0,0,0,0,0,0
54160,0,0,1,0,0,0,1,1,0,0
54161,1,1,0,0,0,0,1,1,1,1
54162,1,0,1,0,0,1,1,1,0,1
54163,1,0,1,0,0,1,1,1,0,1
54164,1,0,1,0,0,0,1,0,0,1
54165,1,1,0,0,0,0,0,0,0,1
54166,1,0,1,0,0,0,1,1,0,1
54167,1,0,1,0,0,0,0,1,0,1
54168,1,0,1,0,0,0,1,0,0,1
54169,0,1,0,0,0,0,0,0,0,0
54170,0,1,0,0,0,0,0,0,0,0
54171,1,1,0,0,0,0,0,0,0,0
54172,1,1,0,0,0,0,0,0,0,1
54173,1,1,0,0,0,0,0,0,0,1
54174,1,0,1,0,0,0,0,1,0,1
54175,0,1,0,0,0,0,1,1,1,1
54176,1,1,0,0,0,0,0,1,0,1
54177,1,0,1,0,0,0,0,1,0,1
54178,1,1,0,0,0,0,0,1,0,1
54179,1,0,1,0,0,1,1,1,0,1
54180,1,1,0,0,0,0,1,1,0,1
54181,1,1,0,0,0,0,1,0,0,1
54182,0,1,0,0,0,0,0,0,1,0
54183,0,1,0,0,0,0,0,0,0,0
54184,1,0,1,0,0,0,0,0,0,1
54185,1,0,1,0,0,0,1,0,0,1
54186,1,0,1,0,0,1,1,1,0,1
54187,0,1,0,0,0,0,0,0,0,0
54188,0,1,0,0,0,0,0,0,0,0
54189,1,0,1,0,0,0,1,0,0,0
54190,1,1,0,0,0,0,0,0,0,0
54191,1,1,0,0,0,0,1,0,1,0
54192,0,0,1,0,0,0,0,0,0,0
54193,1,0,1,0,0,0,1,1,0,1
54194,1,0,1,0,0,0,1,0,0,1
54195,1,1,0,0,0,0,0,1,0,1
54196,0,1,0,0,0,0,1,0,0,0
54197,1,1,0,0,0,1,0,0,1,0
54198,1,1,0,0,0,0,1,1,0,1
54199,1,0,1,0,0,0,0,0,0,0
54200,0,1,0,0,0,0,0,0,0,0
54201,1,0,1,0,0,1,1,1,0,1
54202,1,0,1,0,0,0,1,1,0,1
54203,1,0,1,0,0,0,1,1,0,1
54204,0,1,0,0,0,1,1,1,0,1
54205,1,0,1,0,0,0,1,0,0,1
54206,1,1,0,0,0,0,1,0,0,0
54207,0,1,0,0,0,0,1,1,1,0
54208,0,1,0,0,0,1,1,1,0,1
54209,1,1,0,0,0,0,1,0,0,0
54210,0,0,1,0,0,0,0,0,0,0
54211,1,0,1,0,0,0,1,0,0,1
54212,1,1,0,0,0,0,1,0,0,0
54213,1,0,1,0,0,0,1,1,0,1
54214,0,1,0,0,0,0,0,0,0,0
54215,0,1,0,0,0,0,0,0,1,0
54216,1,0,1,0,0,0,1,1,0,1
54217,1,0,1,0,0,0,1,0,0,0
54218,1,1,0,0,0,1,1,1,1,1
54219,1,1,0,0,0,0,1,0,0,0
54220,1,1,0,0,0,0,0,0,0,1
54221,1,0,1,0,0,0,1,1,0,1
54222,0,1,0,0,0,0,0,0,0,0
54223,0,0,1,0,0,0,1,0,0,0
54224,1,1,0,0,0,0,1,1,0,1
54225,1,0,1,0,0,0,0,1,0,1
54226,1,0,1,0,0,0,1,1,0,1
54227,1,1,0,0,0,0,1,0,0,0
54228,1,0,1,0,0,0,1,1,0,1
54229,1,1,0,0,0,0,1,1,0,1
54230,0,0,1,0,0,0,1,0,0,0
54231,1,1,0,0,0,0,1,1,1,1
54232,1,0,1,0,0,0,0,1,0,1
54233,1,0,1,0,0,0,1,0,0,1
54234,1,1,0,0,0,1,1,1,0,1
54235,1,0,1,0,0,0,0,0,0,1
54236,1,1,0,0,0,0,1,1,0,1
54237,1,0,1,0,0,0,0,1,0,1
54238,1,1,0,0,0,0,0,0,0,0
54239,0,1,0,0,0,0,1,0,0,1
54240,1,1,0,0,0,1,0,0,0,0
54241,1,0,1,0,0,0,1,0,0,0
54242,1,0,1,0,0,0,0,1,0,1
54243,1,0,1,0,0,1,0,1,1,1
54244,1,0,1,0,0,1,1,1,0,1
54245,1,1,0,0,0,1,0,0,0,0
54246,0,1,0,0,0,0,1,0,0,1
54247,0,0,1,0,0,1,1,0,0,0
54248,1,0,1,0,0,1,1,1,0,1
54249,0,0,1,0,0,0,0,0,0,0
54250,1,1,0,0,0,0,1,1,0,1
54251,1,0,1,0,0,0,1,0,0,1
54252,1,1,0,0,0,0,0,0,0,0
54253,0,1,0,0,0,1,1,1,0,1
54254,1,0,1,0,0,1,0,0,0,1
54255,0,1,0,0,0,0,1,0,1,1
54256,1,0,1,0,0,1,0,1,0,1
54257,1,0,1,0,0,0,1,0,0,0
54258,1,0,1,0,0,0,1,1,0,1
54259,1,1,0,0,0,1,0,0,0,0
54260,1,0,1,0,0,0,1,1,0,1
54261,1,1,0,0,0,1,1,1,0,0
54262,1,0,1,0,0,1,1,0,0,0
54263,1,0,1,0,0,0,0,0,1,1
54264,1,1,0,0,0,0,0,0,1,1
54265,0,1,0,0,0,0,0,0,0,0
54266,1,0,1,0,0,0,0,1,0,1
54267,0,0,1,0,0,0,0,1,0,0
54268,0,1,0,0,0,0,1,0,0,0
54269,1,0,1,0,0,0,1,0,0,1
54270,1,0,1,0,0,0,0,1,0,1
54271,1,0,1,0,0,1,0,0,0,1
54272,1,1,0,0,0,0,1,0,0,1
54273,0,1,0,0,0,0,1,1,0,0
54274,1,0,1,0,0,0,1,0,0,1
54275,1,1,0,0,0,1,1,1,0,1
54276,1,1,0,0,0,0,1,0,0,1
54277,1,1,0,0,0,0,1,1,0,1
54278,1,1,0,0,0,0,0,0,0,0
54279,1,0,1,0,0,0,0,1,0,1
54280,1,0,1,0,0,1,1,1,0,1
54281,0,1,0,0,0,0,1,1,0,1
54282,0,1,0,0,0,0,1,0,0,1
54283,1,1,0,0,0,0,1,0,0,0
54284,1,1,0,0,0,0,0,0,0,0
54285,0,1,0,0,0,0,0,0,0,0
54286,1,1,0,0,0,0,1,0,0,1
54287,1,0,1,0,0,1,1,1,0,1
54288,0,0,1,0,0,0,0,0,0,0
54289,0,1,0,0,0,0,0,0,0,0
54290,1,1,0,0,0,0,0,0,0,0
54291,1,1,0,0,0,0,0,0,0,0
54292,0,0,1,0,0,0,1,0,0,0
54293,1,1,0,0,0,0,1,1,0,1
54294,1,0,1,0,0,0,0,0,0,1
54295,1,1,0,0,0,0,0,0,0,1
54296,1,1,0,0,0,1,0,0,0,0
54297,1,0,1,0,0,0,1,0,0,1
54298,0,1,0,0,0,0,1,0,0,0
54299,1,0,1,0,0,0,1,0,0,1
54300,1,0,1,0,0,1,0,0,0,1
54301,1,0,1,0,0,1,0,0,0,1
54302,0,1,0,0,0,0,0,0,0,0
54303,0,1,0,0,0,0,0,0,0,0
54304,1,1,0,0,0,0,1,0,0,0
54305,0,1,0,0,0,0,0,1,0,0
54306,1,1,0,0,0,1,1,0,0,0
54307,1,0,1,0,0,0,0,0,0,1
54308,1,1,0,0,0,0,1,1,0,1
54309,1,1,0,0,0,0,1,1,1,1
54310,1,0,1,0,0,0,1,1,0,1
54311,1,1,0,0,0,1,1,0,0,0
54312,1,0,1,0,0,1,1,1,1,1
54313,1,1,0,0,0,0,1,0,0,1
54314,1,0,1,0,0,1,1,1,0,0
54315,1,0,1,0,0,0,1,1,0,1
54316,1,0,1,0,0,0,0,0,1,1
54317,1,0,1,0,0,0,1,1,0,1
54318,1,1,0,0,0,0,0,1,0,0
54319,1,0,1,0,0,0,1,0,0,1
54320,0,0,1,0,0,0,1,1,0,0
54321,1,1,1,0,0,0,0,0,0,1
54322,1,0,1,0,0,0,0,1,0,1
54323,1,1,0,0,0,1,1,0,0,0
54324,1,0,1,0,0,1,1,1,0,1
54325,1,1,0,0,0,0,1,1,0,1
54326,1,1,0,0,0,0,1,1,0,1
54327,0,1,0,0,0,0,0,0,1,0
54328,1,1,0,0,0,0,1,1,0,1
54329,0,0,1,0,0,0,0,0,0,0
54330,0,1,0,0,0,0,0,0,0,0
54331,1,1,0,0,0,0,0,0,0,0
54332,0,0,1,0,0,0,0,0,0,0
54333,1,0,1,0,0,1,1,1,0,1
54334,1,1,0,0,0,0,0,0,0,0
54335,1,1,0,0,1,0,0,0,0,1
54336,1,0,1,0,0,0,1,1,0,1
54337,1,0,1,0,0,0,1,0,0,1
54338,1,1,0,0,0,1,0,1,0,1
